borough,gross_monthly_rent
3,0575
4,0796
2,0755
3,0349
4,9999
2,0703
3,0800
4,9999
2,0409
3,0689
4,9999
2,0643
3,0396
4,0741
4,0630
2,9999
3,0148
2,0575
3,0525
4,0885
2,9999
3,0970
4,9999
2,9999
3,0423
4,9999
4,9999
2,9999
3,0135
4,9999
2,9999
2,9999
3,0257
4,9999
2,0582
3,0290
4,9999
2,9999
3,0264
4,0704
3,0153
4,0568
2,0488
3,9999
4,9999
2,0655
4,9999
2,9999
3,0153
3,0765
4,0300
2,9999
2,9999
3,0703
4,9999
2,0187
3,0275
4,9999
2,0740
3,0187
4,9999
3,0735
4,1060
2,9999
3,0834
4,9999
2,9999
4,9999
2,9999
4,9999
3,1607
4,9999
2,0890
2,0950
4,9999
3,3084
4,9999
2,0830
2,9999
3,1236
4,9999
3,1200
4,9999
2,9999
3,9999
4,9999
2,0643
3,0540
4,0745
4,0645
2,0596
3,3084
3,0799
4,0857
2,0715
2,0665
3,0500
4,9999
2,9999
3,0850
4,0800
3,9999
4,0832
2,0705
3,9999
4,9999
2,0390
3,9999
4,0795
4,0540
2,9999
3,1044
3,9999
4,0660
2,0818
2,0660
4,0622
1,0280
1,0534
2,0663
4,0685
2,0661
3,0137
4,9999
1,0510
2,0495
3,0560
4,9999
2,9999
3,0475
4,0730
1,0750
2,9999
4,0616
1,9999
3,1208
4,0725
4,9999
1,0538
2,0575
3,0209
2,0448
3,0490
4,0595
1,0625
1,0251
2,0765
3,9999
4,0655
1,0755
2,0574
3,0130
4,0740
1,9999
2,9999
3,9999
4,9999
1,9999
4,0798
1,0410
2,0660
3,0934
4,1400
1,0675
3,9999
4,9999
4,9999
1,9999
2,9999
3,9999
3,9999
4,9999
1,1120
2,0625
3,3084
4,0455
1,9999
1,0800
3,3084
4,1064
1,9999
2,0562
3,1200
4,9999
1,0318
2,0745
3,0606
4,0797
1,0588
4,0650
1,1050
2,0536
3,0860
4,9999
4,0550
1,0644
2,9999
3,1535
3,0851
4,9999
1,0444
3,3084
4,0650
1,0780
2,0340
3,0355
4,0542
1,0971
2,0748
3,1605
4,9999
1,0640
2,0897
3,9999
4,0391
1,0451
2,0575
3,9999
4,0395
2,0860
3,1800
4,0440
4,0665
1,0802
2,0745
3,9999
3,3084
4,0875
1,0785
2,0700
1,9999
2,0213
3,0502
4,9999
1,9999
2,0245
3,3084
4,0650
1,0564
3,0229
4,0471
1,0550
2,0528
3,1089
1,0850
3,9999
4,9999
1,0450
2,0455
4,0655
4,9999
2,0705
3,0825
3,1195
4,0565
1,9999
2,0825
2,0465
3,0985
4,0500
1,0117
1,0919
2,0510
3,9999
4,0400
1,0677
2,9999
4,9999
1,0477
2,0540
3,0300
4,0356
5,9999
1,9999
2,0650
3,0146
4,0900
1,0404
2,0610
3,0385
4,1258
5,9999
5,9999
1,0512
2,9999
3,0485
4,0527
3,0435
4,0735
5,9999
1,0304
2,0570
3,1051
4,0640
5,9999
1,0618
2,0196
3,0640
4,0920
5,0567
3,0240
4,9999
1,9999
3,0195
4,9999
5,9999
1,0487
2,0950
3,0672
4,0138
5,9999
5,0615
1,0570
2,0805
3,0532
4,0400
4,0692
1,0137
2,1070
3,3084
4,0215
5,9999
1,0610
2,0575
2,0159
3,0603
4,0640
5,9999
1,0480
1,0454
2,0396
3,9999
4,0630
5,0950
1,0688
2,0478
3,9999
4,0730
5,0895
2,0262
3,0145
4,0730
5,0549
1,0591
2,0720
3,3084
4,9999
5,9999
1,9999
2,0480
3,9999
4,0690
5,9999
5,9999
1,0507
3,0346
1,0236
3,0297
3,0255
3,0287
2,0382
1,0422
3,0530
3,3084
1,9999
3,9999
4,9999
1,0316
2,0385
2,0738
2,9999
2,0660
2,0721
2,0725
2,0600
2,9999
2,9999
2,0847
2,0513
2,1080
3,0457
2,9999
3,0600
2,0400
3,0668
3,0575
2,0142
2,0560
3,0725
3,0650
4,0723
2,0160
3,0706
4,0823
2,0964
3,0683
4,0753
2,0670
3,0660
2,0798
4,9999
2,0900
3,0159
3,0312
2,0856
2,9999
3,0215
4,9999
2,9999
3,0141
4,9999
2,9999
3,0464
4,0900
4,9999
2,9999
2,9999
3,9999
4,9999
2,0840
3,0137
4,9999
2,0554
3,0422
4,0675
2,0800
3,0470
4,0655
2,0520
4,0175
2,9999
3,0563
4,9999
2,9999
3,0200
4,9999
4,9999
2,9999
3,0900
3,0290
4,9999
2,0452
2,0367
3,9999
4,9999
2,0726
3,0960
4,9999
2,0560
3,0520
4,9999
2,9999
3,9999
4,0585
2,9999
3,0750
4,9999
2,0598
3,0551
4,9999
4,9999
2,0512
3,0890
3,1130
4,9999
2,0762
2,0860
3,1885
4,9999
2,0925
3,1505
4,9999
2,0385
3,1045
4,9999
2,9999
3,0785
4,9999
2,9999
3,1380
4,9999
2,0685
3,3084
4,0840
2,0385
3,0815
4,0642
4,0810
2,0680
3,1560
4,0670
2,0598
3,1769
4,9999
2,0345
3,0501
4,9999
2,0850
3,1325
4,1161
2,0640
3,9999
4,0590
2,0782
4,9999
4,9999
2,0234
3,1827
3,1050
4,1025
2,0802
2,9999
3,9999
4,0695
1,0862
1,0920
2,0895
3,0738
4,9999
1,9999
2,9999
3,0625
1,0204
2,0645
3,1260
4,0509
1,9999
2,0670
3,0727
4,9999
1,9999
2,0610
3,0228
4,0785
1,0690
2,0427
3,9999
4,9999
3,0495
1,0294
2,0442
2,0761
4,0765
1,0556
1,0850
2,0598
3,0625
4,0460
1,9999
2,1000
3,2190
4,0885
3,0545
4,0855
1,0157
3,0290
4,9999
1,9999
2,0494
3,0865
4,9999
1,9999
2,9999
3,9999
4,9999
4,9999
1,0825
3,1000
3,9999
4,0765
1,9999
2,1519
1,0950
2,0783
3,0525
4,0775
1,9999
2,0159
3,0900
4,0430
1,0267
3,0528
4,9999
1,0621
2,9999
3,1220
4,9999
1,0648
2,0670
3,1645
4,9999
1,0440
2,0592
3,1932
3,0732
4,9999
2,9999
3,9999
4,0626
1,0750
2,0825
3,1540
4,9999
1,9999
2,0800
3,1000
4,9999
1,0601
2,0618
3,1082
4,9999
1,0819
2,0562
3,0650
4,9999
1,0815
2,1035
4,9999
1,9999
2,9999
4,9999
4,0750
2,0581
3,0397
2,0218
3,0329
4,9999
1,9999
1,9999
2,0750
3,0945
4,0537
1,0717
4,0569
1,0730
2,0565
3,0893
4,0652
1,0426
2,9999
4,0460
3,0334
4,9999
1,0500
2,1065
3,0305
4,1205
1,0165
3,0477
4,0760
1,0770
2,0665
4,9999
1,0627
1,0650
3,9999
4,0950
2,0523
3,0476
4,0958
5,9999
1,0607
2,9999
3,0294
4,9999
5,9999
1,9999
2,0445
3,0320
4,9999
5,0742
1,0639
3,1040
4,0880
5,1165
5,0710
1,0673
3,9999
3,0155
4,0805
5,9999
1,0567
2,0500
2,0137
4,0405
5,0755
1,0565
2,0610
3,0135
4,9999
5,9999
1,9999
2,9999
3,0660
4,9999
5,1085
1,0523
3,0184
4,0825
5,9999
2,9999
4,0375
5,9999
5,1005
2,0820
3,2069
4,0520
4,0615
5,0137
1,0267
2,9999
3,1058
4,0558
5,0620
1,0300
1,0509
2,0910
3,0617
4,9999
5,9999
1,0665
2,0492
4,0790
1,0156
2,0588
3,9999
4,0855
2,9999
3,9999
4,0850
5,9999
1,0763
2,9999
4,0555
5,9999
5,9999
2,0675
3,0211
3,0515
1,9999
2,0359
3,0490
3,0266
1,0188
3,0250
1,0586
3,0120
1,0707
2,0346
3,0189
1,0600
2,9999
1,0661
2,0495
2,0775
2,9999
2,0855
2,9999
2,9999
2,9999
2,9999
2,0566
2,0527
2,0638
2,9999
3,0695
2,9999
3,0741
2,9999
3,0539
2,0153
3,0535
3,0707
2,0224
2,0798
3,0650
4,0152
2,0572
3,0066
2,9999
3,1010
4,9999
2,0125
3,0440
4,9999
2,0975
4,9999
2,0445
3,0707
2,0305
3,9999
2,9999
3,0137
4,9999
2,9999
3,0500
4,9999
2,0830
3,0656
4,9999
2,9999
4,9999
3,1300
4,9999
2,0542
2,0508
3,0511
4,9999
2,9999
4,0863
2,0655
3,0565
4,0600
2,0659
4,0225
2,0653
3,0275
2,9999
4,0500
2,9999
3,0400
4,9999
4,9999
3,0475
4,9999
2,0625
2,0707
3,0435
4,9999
2,0191
4,0735
2,9999
4,9999
2,0566
3,1018
4,0660
2,0483
3,0825
4,9999
2,0375
3,1280
4,1235
4,1200
2,0482
3,1550
3,1250
4,1025
2,9999
2,9999
3,1316
4,0610
2,0650
3,1825
4,9999
2,0671
4,0700
3,0640
4,9999
2,0581
3,2372
2,0662
3,0986
4,0585
2,0680
3,9999
4,0670
3,9999
4,9999
2,0660
2,1150
3,9999
4,9999
2,9999
3,0450
4,9999
2,9999
3,9999
4,9999
2,9999
3,1115
4,1064
2,9999
3,9999
4,0750
2,0700
4,0494
4,9999
1,0800
2,0875
3,9999
4,1690
1,9999
2,0938
2,0560
3,0650
4,9999
1,0652
1,0530
2,1019
3,0548
4,9999
1,0795
2,0385
3,0395
4,9999
1,9999
2,0640
3,0688
4,0913
1,0840
2,1010
3,1260
1,0175
3,0550
4,0770
4,9999
1,0540
2,0564
3,0280
3,1120
4,0600
1,0564
2,0665
2,9999
3,1817
4,0650
1,1000
2,0464
3,0933
4,9999
1,9999
2,0495
3,0775
4,9999
1,9999
2,0248
3,0634
4,9999
1,9999
2,0295
3,9999
4,9999
1,9999
2,0600
3,9999
4,9999
1,0290
2,0670
3,9999
4,9999
1,0980
2,0787
3,9999
3,9999
4,1170
1,9999
1,9999
2,0695
3,1082
4,0925
1,0944
2,0561
3,0850
4,0589
1,0385
2,0549
3,1081
4,0400
1,0541
2,0815
3,9999
4,0412
1,0560
2,9999
4,9999
4,9999
1,0500
3,1340
3,1070
4,0569
1,9999
2,0235
3,3084
1,0660
1,0827
3,9999
4,0855
1,1125
2,0490
4,0785
1,0632
2,0995
3,9999
4,9999
1,0550
2,0870
3,0900
4,9999
1,9999
3,9999
4,0545
1,1500
2,0660
4,9999
3,0761
4,9999
1,9999
2,1200
2,0339
3,0297
4,0930
1,0410
1,0868
2,9999
3,0433
4,0620
1,0555
2,0753
3,0603
4,0509
1,0940
2,9999
3,0343
4,0895
1,9999
2,0432
4,9999
1,0410
2,0467
4,0832
1,0610
2,0455
4,0805
2,0369
3,0700
3,9999
4,0670
1,0625
2,0600
1,0269
2,0414
3,0520
4,1036
2,0135
3,0306
4,0645
5,1160
1,0490
2,0286
4,0559
5,0445
1,0470
2,0445
3,0850
4,9999
5,0575
1,0656
2,0535
3,0470
4,0450
5,0665
5,9999
1,0693
2,0940
3,0535
4,0700
4,0780
5,9999
1,0626
2,0450
3,0695
3,0995
5,0239
1,0654
2,0570
2,0160
3,0975
4,0942
5,9999
1,0214
1,0668
2,0468
4,0635
5,9999
1,0475
2,0550
3,1480
4,0458
5,0850
1,0700
2,0770
4,0210
5,0850
2,9999
3,2135
4,0645
5,9999
5,9999
1,0448
2,1200
4,0529
4,9999
5,0790
2,0638
2,0156
3,0875
4,0810
5,9999
1,0469
1,0209
2,0446
4,0630
5,0625
1,0285
2,0460
3,9999
4,0750
5,9999
1,0384
3,3084
4,9999
5,9999
1,0371
2,9999
4,9999
5,9999
1,0488
2,1038
4,9999
1,0485
5,9999
2,0907
4,9999
4,9999
3,2025
1,0615
4,9999
4,0690
2,0863
2,0750
5,0600
4,0805
1,0969
1,9999
1,0750
4,0500
4,0665
1,0560
4,0600
4,9999
4,0651
4,0605
1,0830
2,0625
2,0495
2,0333
2,1223
4,0770
4,1295
4,0465
4,0677
4,0790
4,0795
2,0700
4,0910
4,0960
4,0801
4,9999
2,0300
4,0590
4,0677
4,0865
4,0450
1,0468
3,0615
4,1100
4,0540
3,1060
2,0650
4,0760
3,9999
3,0612
3,0610
3,0625
3,0342
1,0366
2,0436
3,0181
3,0340
3,0373
2,0390
1,0615
2,0265
3,0382
3,3084
1,9999
3,3084
4,9999
1,0495
2,0137
2,0605
2,9999
2,9999
2,9999
2,0795
2,9999
2,9999
2,9999
2,1050
2,0513
2,1045
3,0562
2,0645
3,0596
2,0400
3,9999
3,0772
2,0315
2,0570
3,0334
2,9999
3,0770
4,0700
2,0840
3,0415
4,0820
2,0602
3,0700
4,0858
2,0605
3,0700
4,1144
2,0651
4,9999
2,9999
3,0282
4,0950
3,0750
4,9999
2,0667
2,9999
3,0153
4,9999
2,9999
3,0271
4,9999
2,9999
4,9999
4,9999
2,0625
2,9999
3,0550
4,9999
2,0543
3,0193
4,9999
2,0879
3,0460
4,0457
2,0835
3,0303
4,0675
2,0740
2,9999
3,0551
2,9999
3,0511
4,9999
4,9999
2,0675
3,0750
3,0336
4,9999
2,0190
2,0187
3,9999
4,9999
2,0575
3,0555
4,9999
2,0655
3,0785
4,0495
2,9999
3,0310
3,0673
4,9999
2,9999
3,0473
4,9999
4,9999
2,0751
3,0895
3,1130
4,9999
2,0812
2,0120
3,2065
4,9999
2,9999
3,1485
4,9999
2,0975
3,0823
4,9999
2,9999
3,0535
4,9999
2,0590
3,1152
4,1620
2,0385
3,9999
4,0639
2,0547
3,0860
4,0675
4,0710
2,0635
2,9999
3,9999
4,0585
3,1141
4,9999
2,0525
3,0750
4,1035
2,0959
3,1110
4,9999
2,0455
3,9999
4,0496
2,0610
4,9999
4,9999
2,0221
3,1890
4,0800
1,0525
2,0540
2,9999
3,9999
4,0580
1,0757
1,1030
2,9999
3,0773
4,9999
1,9999
2,1008
3,0328
4,0900
1,0495
2,0720
3,1310
4,0950
1,0635
2,0590
3,0950
4,0489
1,9999
2,0561
3,0228
4,9999
1,0690
2,0427
3,0700
4,0832
4,0635
1,0553
2,0448
2,0544
4,0595
1,0782
1,0600
2,0610
3,0618
4,0640
1,0490
2,9999
3,0637
4,0610
1,9999
2,0232
3,0896
4,9999
1,0137
2,0489
3,0339
4,9999
1,9999
2,0661
3,1765
1,9999
3,9999
4,9999
4,9999
1,0800
2,0725
3,1025
3,9999
4,0963
1,9999
2,9999
1,1050
2,0483
3,0650
4,0639
1,9999
2,0670
3,0639
4,0880
1,0495
2,0486
3,0789
4,9999
1,0497
2,0779
3,1003
4,9999
2,0570
3,1645
4,9999
1,0655
2,0450
3,0774
4,9999
3,0685
4,9999
2,9999
3,1325
4,0636
1,0765
1,0745
2,0865
3,1500
4,9999
1,0775
2,0860
3,9999
4,9999
1,0590
3,0880
4,9999
1,0720
2,1025
3,0500
4,9999
1,0815
2,9999
4,0955
1,0920
2,9999
3,9999
4,9999
1,9999
2,0591
3,0520
3,0312
4,9999
1,9999
2,0815
4,0767
1,0624
2,0476
4,0500
1,0760
2,9999
3,1200
4,0496
3,9999
4,9999
3,0500
4,0800
1,0296
2,0815
4,0780
2,0710
3,9999
4,0716
1,0444
2,0700
2,0550
3,9999
1,0593
1,9999
3,1655
2,0137
3,0162
4,0871
5,9999
1,0537
3,0510
5,9999
2,9999
3,0500
4,1123
1,0743
3,1035
4,0866
5,9999
4,0793
1,0499
3,9999
3,0376
4,0550
5,9999
1,0447
2,0137
3,0749
4,0450
5,0555
1,0541
1,0779
2,0461
3,0710
4,1040
5,9999
1,9999
3,9999
4,9999
5,9999
1,0708
2,9999
3,0285
4,0209
5,0650
1,0457
2,0910
4,0500
5,0700
5,0700
1,0268
2,0927
3,1052
4,0660
4,0530
5,0153
1,1077
2,9999
3,0442
3,0883
4,0367
1,9999
2,0312
1,1697
2,0910
3,0735
4,0975
5,9999
2,0497
3,1010
4,0635
5,9999
1,0144
3,0515
4,0885
5,9999
2,0756
3,0664
4,0525
5,9999
1,9999
2,0525
4,0830
5,0510
5,9999
2,0561
3,0366
3,0515
1,9999
2,0304
3,0405
3,0316
2,0470
3,0385
1,0220
3,0275
1,0540
2,0275
3,0125
1,0814
4,9999
2,0181
2,9999
2,0465
2,0752
2,0900
2,9999
2,9999
2,9999
2,9999
2,0505
2,9999
2,0605
2,0525
2,0215
3,0490
3,0446
3,0527
3,0488
2,0823
3,0535
4,0489
2,0485
3,0480
4,9999
2,9999
3,0480
2,0315
3,9999
4,9999
2,0920
4,9999
2,0720
3,0881
4,9999
2,0464
3,0795
2,9999
3,0500
4,1000
2,0765
3,0500
4,9999
2,0745
3,0549
4,9999
2,1034
4,9999
3,1300
4,9999
2,0601
2,0585
3,0167
4,9999
2,0580
3,0558
4,0520
3,0565
4,0375
2,0545
4,1030
2,0725
4,9999
2,9999
3,0180
4,0850
2,9999
3,0287
4,9999
4,0729
2,0539
3,0819
4,9999
2,0526
2,0538
3,0520
4,9999
2,0162
3,0470
2,9999
4,9999
2,9999
3,1086
4,9999
2,9999
3,0967
4,9999
2,0842
3,1205
4,9999
4,9999
2,0681
3,1444
3,1250
4,9999
2,9999
2,1010
3,1160
4,0590
2,9999
3,1825
4,9999
2,9999
3,0750
4,9999
2,9999
3,0890
4,9999
2,0618
3,2372
4,0716
2,0655
3,1280
4,0535
2,9999
3,0640
4,0875
3,9999
4,0690
2,0760
2,9999
4,0700
2,0745
3,0415
4,0500
2,0561
3,9999
4,9999
2,9999
3,1186
4,0900
2,1050
4,0673
3,9999
4,0750
4,1050
1,0624
2,0580
3,9999
3,9999
4,0670
1,1028
2,0920
2,0559
3,3084
4,9999
1,0727
1,9999
2,0134
3,0715
4,9999
1,0527
2,9999
3,1022
4,9999
1,9999
2,1025
3,0689
4,0435
1,0790
2,0910
3,1035
4,0730
1,0156
2,0831
3,0800
4,0790
4,0866
1,0493
2,0666
3,0215
3,1310
4,9999
1,0735
2,0718
2,9999
3,1380
4,0600
1,0882
2,0360
3,0908
4,9999
1,9999
3,0775
4,9999
1,9999
2,0280
3,0693
4,0885
1,9999
2,0565
3,9999
4,9999
1,9999
2,0650
3,0975
4,9999
1,0721
2,0623
3,9999
4,9999
4,0666
1,0850
2,0658
3,1000
2,9999
3,9999
4,0900
1,0854
1,9999
2,0712
3,1250
4,0950
1,0482
2,0863
4,0895
2,0610
3,1033
4,1000
1,0625
2,9999
3,9999
4,9999
1,0349
2,0445
4,1900
4,1080
1,0545
2,9999
3,9999
3,0590
4,9999
1,0850
2,0190
2,0825
3,0849
4,9999
1,9999
1,9999
2,0791
3,9999
4,1555
1,9999
2,9999
3,9999
4,9999
1,0580
2,0983
3,9999
4,9999
1,0630
2,0870
3,1470
4,9999
2,9999
3,0810
4,9999
1,1015
2,0778
3,0689
4,9999
1,9999
2,0900
2,0689
3,0170
4,0525
1,0497
1,0590
2,0574
3,0720
4,0622
1,0522
2,0715
3,9999
4,0475
1,0745
2,0805
3,0280
4,0925
1,0685
2,0250
4,9999
1,0533
2,0593
4,0886
1,0740
2,0460
4,0509
4,0485
2,0479
3,0500
3,9999
4,0670
1,0720
2,0765
1,0190
2,0371
3,0177
4,1005
1,0449
2,0750
3,0265
5,9999
1,0476
2,0280
3,0590
4,0709
5,9999
1,0517
3,0720
4,9999
5,9999
1,0642
3,0740
4,9999
5,0642
5,1412
1,0259
2,0760
3,0532
4,0860
4,0655
5,9999
1,0610
3,0650
3,0379
4,9999
5,0510
2,0280
3,0360
4,9999
5,0957
1,0700
1,0656
2,0698
4,0835
5,0825
2,9999
3,1200
4,9999
5,9999
1,0380
4,0225
5,0650
1,0888
2,0645
3,2135
4,0704
5,9999
5,9999
1,0445
2,9999
3,0395
4,0659
5,0400
2,9999
2,0156
3,1269
4,0290
5,9999
1,0166
1,0289
2,0435
3,1291
4,0285
5,0800
1,0396
3,9999
4,9999
5,9999
1,0528
2,0685
3,3084
4,0825
5,9999
1,0287
2,0545
4,0845
5,9999
1,0546
2,0750
4,9999
3,0305
1,0361
2,0315
3,0139
1,0397
3,0284
2,0242
3,0475
2,0433
1,0311
2,0230
1,0738
3,1955
5,9999
2,0495
2,0670
2,9999
2,1050
2,9999
2,9999
2,9999
2,9999
2,1717
2,0460
2,0365
2,0450
2,0656
2,0860
2,9999
3,0670
2,9999
3,0579
2,0453
3,0595
2,0719
3,0613
3,0431
4,0533
2,0303
2,0710
4,0706
2,0528
3,9999
4,9999
2,0137
3,0810
4,0850
2,9999
4,9999
2,0597
3,0147
4,9999
3,0137
2,9999
3,0503
4,9999
2,0580
3,0970
4,1060
2,9999
4,9999
2,9999
3,9999
4,9999
4,9999
2,0735
3,0696
3,0442
4,1382
2,0713
2,0658
3,0587
4,0222
4,0160
2,0655
3,0384
4,0725
2,9999
4,9999
2,9999
4,1090
2,1125
3,0293
4,9999
2,0404
3,1305
4,9999
4,0555
3,0620
2,0578
3,1415
4,9999
2,0300
3,0698
4,0480
2,9999
3,0645
4,9999
2,0560
4,9999
2,9999
3,1750
4,9999
2,0439
3,0850
4,9999
2,0740
3,1182
4,9999
4,9999
2,0685
3,1345
3,0865
4,0975
2,0460
2,0613
3,0316
4,9999
3,0708
4,9999
2,9999
3,0640
4,9999
2,0362
3,1053
4,9999
2,0625
3,0857
4,0400
2,0686
3,3084
4,0650
4,9999
2,0580
3,1845
2,0820
3,1201
4,9999
2,0650
3,1345
2,0775
3,9999
4,1350
2,0358
3,2211
4,9999
2,0680
3,9999
4,0695
2,0710
3,3084
4,9999
2,0528
3,9999
4,9999
4,9999
1,0640
2,0875
3,0780
3,0190
4,0690
1,9999
2,9999
1,9999
2,9999
3,1375
4,9999
4,9999
2,0930
3,0797
4,0826
1,9999
2,0660
3,0359
4,0790
1,0517
2,0650
3,0760
4,1530
2,0500
3,1395
4,0450
4,9999
1,0481
2,0525
3,0790
3,1370
4,0680
1,9999
2,0412
2,0540
3,9999
4,9999
1,9999
1,9999
2,0600
3,0675
4,9999
1,9999
2,0238
3,1555
1,0857
3,1080
4,9999
1,9999
2,9999
3,9999
4,9999
1,9999
2,0646
4,9999
1,9999
2,0610
3,9999
4,0910
3,1200
4,0974
1,9999
2,9999
2,0229
3,0700
4,0940
1,0282
1,9999
2,0868
3,1000
4,0337
1,0354
2,0313
3,9999
4,0800
1,0605
2,0900
3,0365
4,9999
1,0628
3,1935
4,1070
1,0575
2,9999
3,1810
4,0664
4,0507
1,0675
2,0940
3,0860
3,1090
4,0569
1,0435
2,0295
2,0444
3,1100
4,0410
1,9999
1,0556
2,0860
3,1500
4,0817
1,0827
2,0788
3,1680
4,0871
1,1055
2,0879
3,9999
4,9999
1,0644
2,0167
3,9999
4,9999
1,0785
3,0407
4,1005
4,9999
2,0201
3,2135
3,1345
1,0609
2,0304
4,0825
1,0615
1,0482
3,0580
4,1120
1,0651
2,0463
4,0700
1,9999
2,0379
4,0680
1,0770
2,0755
4,0790
1,9999
3,0840
1,0519
3,1131
4,0688
4,0733
1,0689
2,0717
3,1750
2,0607
3,9999
4,0810
1,0550
2,0168
3,0641
4,0850
5,0695
1,1641
2,0650
3,0350
4,9999
5,1225
1,0860
2,0690
3,0115
4,9999
5,9999
3,0173
4,0519
5,9999
1,0272
2,9999
3,0318
4,0622
5,9999
5,9999
1,0845
2,9999
3,0650
4,0434
4,9999
1,1041
2,0322
3,0940
3,0550
4,1085
5,9999
1,0285
2,1041
3,9999
4,0445
1,0312
1,1190
3,9999
5,9999
1,0286
2,0564
3,1150
4,0375
5,9999
1,0890
2,0295
3,0540
4,0860
5,9999
1,0171
2,9999
3,1280
4,0323
5,9999
5,0827
1,0340
2,0620
3,0463
4,0870
3,1800
4,0960
5,0929
2,0618
2,0140
3,0663
4,0672
5,0645
1,0350
1,1139
2,0733
3,3084
5,9999
1,0412
2,0283
3,0825
4,0570
1,0154
3,1020
4,0600
5,9999
2,9999
4,0565
5,9999
3,0517
3,0329
1,0217
2,0284
3,0209
3,0438
3,0268
1,0322
3,0466
3,0340
1,0270
2,0346
3,2280
1,0690
2,9999
4,1081
1,0825
3,3084
2,0474
2,9999
2,9999
2,0745
2,9999
2,9999
2,9999
2,9999
2,0771
2,9999
2,0200
3,0839
2,0705
3,0550
2,9999
3,0618
3,0314
2,0709
3,0711
4,0745
4,0533
3,0325
2,0690
3,0407
4,0794
2,0590
4,1075
2,0495
3,0841
4,1280
2,0201
3,9999
4,9999
3,0153
4,1230
2,0750
3,0619
4,1250
2,0785
3,0156
2,0540
4,9999
2,9999
3,9999
4,9999
2,9999
3,9999
4,9999
2,0743
3,0421
4,9999
2,0601
3,0215
3,0537
4,0495
2,0618
2,0750
3,0709
4,0525
3,0493
4,0549
3,0380
2,0685
4,1040
2,0700
2,0250
3,0843
4,9999
2,0700
3,0292
4,9999
4,9999
2,0737
2,0522
3,9999
4,0635
2,9999
3,0546
4,9999
2,0440
3,9999
4,0820
2,9999
3,2400
4,9999
2,0920
3,0935
4,9999
2,9999
3,0755
4,9999
3,0550
4,9999
4,0800
2,0715
3,3084
3,1640
4,0865
2,9999
2,0688
3,9999
4,1020
2,1079
4,9999
2,0743
4,9999
2,0760
3,0958
4,0469
2,9999
3,9999
4,0300
2,9999
3,0745
4,9999
3,9999
4,9999
2,0530
2,9999
4,0498
2,9999
3,9999
4,9999
2,9999
3,9999
4,0223
2,9999
3,9999
2,9999
4,0550
2,0845
3,9999
4,0600
1,0624
2,0576
3,0600
4,0625
4,1250
1,0935
2,0635
3,0365
2,9999
3,0567
4,9999
2,9999
3,0241
4,9999
1,0515
2,9999
3,9999
4,0590
1,9999
2,0789
3,1250
4,0510
1,0500
2,0905
4,9999
1,0488
2,0370
4,9999
1,9999
2,0885
3,1940
4,1055
1,0970
2,0641
3,9999
3,1047
4,0635
1,9999
2,9999
3,0259
4,0700
1,9999
1,0250
2,0744
4,9999
1,0866
2,0832
3,9999
4,0422
1,9999
2,0620
3,9999
4,9999
2,1545
3,9999
4,9999
1,9999
2,0640
3,0645
4,0628
4,0960
1,1015
3,0898
3,0900
4,0638
1,0837
2,0471
3,0580
4,9999
1,0435
2,9999
3,1555
4,0525
1,0781
2,0505
3,0811
4,1095
2,0760
3,1150
4,0745
1,0503
2,0919
4,0731
1,0500
2,0163
3,1810
4,0551
4,0652
1,0625
2,0403
3,0353
3,1040
4,0448
1,9999
2,0920
1,9999
2,1140
3,9999
4,9999
1,0533
2,0488
3,3084
1,0400
2,0188
3,1175
1,0201
3,9999
4,9999
1,0996
3,1500
4,9999
1,0466
2,0300
3,1260
4,0595
4,0723
1,0640
2,0525
3,1099
3,1092
4,0625
1,1100
2,0745
3,1770
4,9999
1,0604
1,9999
2,9999
3,0315
4,0910
1,0830
2,0390
3,1133
4,0650
1,9999
2,0357
3,0800
4,0727
1,0489
2,0500
3,9999
4,0650
1,0650
2,0563
3,1540
1,0743
2,9999
3,1600
4,1487
1,0402
2,0425
2,0330
3,0830
4,0721
5,0721
1,0430
1,0680
3,0750
4,0758
5,9999
1,9999
2,9999
3,0632
4,0460
1,0677
2,0340
3,0693
4,0723
5,9999
2,0550
3,0693
4,9999
5,9999
1,0605
2,0776
3,0500
4,1140
5,9999
5,9999
1,0382
2,0410
3,0390
4,0720
5,0996
1,0780
3,0995
3,0442
4,9999
5,0800
1,0159
1,0153
2,0650
3,0560
4,9999
2,0535
3,1795
4,0153
5,9999
1,0505
2,9999
3,0450
4,0520
5,9999
2,9999
3,1706
4,0575
5,0730
1,0455
2,0508
3,3084
4,0770
5,9999
4,0726
5,0930
1,0475
2,0350
3,1016
4,0390
5,0605
1,0369
2,0497
2,0850
4,9999
5,0598
1,0238
1,0323
2,0710
4,0755
5,0775
1,0143
2,0305
3,1835
4,0540
5,9999
1,0390
4,9999
5,9999
3,0253
1,0403
1,0650
3,0171
3,0257
1,0350
1,0540
3,9999
4,0700
5,9999
2,9999
2,0183
2,0641
2,0800
2,0745
2,9999
2,9999
2,9999
2,0565
2,0575
2,0624
2,9999
2,9999
3,0360
2,9999
3,0948
3,0857
2,0760
3,0170
2,0719
3,9999
4,0525
2,0416
3,0765
4,0479
3,0491
4,0957
4,0488
2,9999
3,0675
4,9999
2,0600
3,0879
4,9999
2,0467
2,9999
3,0138
3,0151
4,9999
2,9999
3,0257
4,9999
