borough,gross_monthly_rent,income
4,0720,999998
2,0420,037400
3,0524,036088
3,9999,096200
4,0535,019000
2,0309,018000
2,0476,004000
3,1060,999998
4,9999,040000
1,0145,001552
1,0785,033400
2,0201,009180
4,0820,999998
1,0530,999998
2,9999,999998
3,9999,999998
4,0780,045000
2,0123,005940
3,0262,005860
4,9998,999998
5,0400,025000
2,0845,025425
3,0137,002616
4,0475,001250
5,9999,047000
1,9998,999998
2,0400,034000
3,0214,005392
4,9999,009800
5,9999,055000
5,9999,005961
2,0250,003252
3,9999,055000
4,0450,020000
3,0200,067000
4,0670,999998
5,9999,062500
1,0144,005916
2,0260,019000
2,0800,046720
3,0458,030000
4,0960,025000
5,9999,028000
1,9998,001800
1,0514,006314
2,0204,008900
3,1580,016000
4,1080,015400
5,9999,999998
1,0365,045000
2,9999,026000
3,0315,012644
5,9999,063400
1,9999,999998
3,0135,006000
4,9999,999998
5,9999,012000
1,0244,005640
2,0650,999998
3,0647,023700
4,9998,999998
5,9999,999998
5,0505,025500
1,0740,034500
2,0925,083600
3,0915,091800
4,0137,999998
4,0310,038018
1,0170,006360
2,0970,999998
3,0651,007000
4,0201,011844
5,0295,012290
1,0451,012957
2,0499,022812
2,0208,008928
4,0460,025000
5,0680,077300
1,0590,029000
1,9998,999998
2,9998,999998
3,0500,999998
4,0611,999998
5,0734,999998
1,0509,999998
2,0430,055000
3,9999,050000
4,0456,018000
5,9999,999998
1,0145,006072
2,0583,045000
3,0385,009600
5,9999,025400
1,0291,010320
2,9999,045000
3,2200,060000
4,0686,047000
5,9999,005600
1,0648,026300
2,0539,006000
4,1030,035000
5,9999,070000
4,9998,999998
5,9999,070000
4,0550,999998
2,9999,999998
4,0500,036000
2,0250,999998
4,0757,999998
2,0197,003697
4,0768,034000
2,0625,030000
4,0890,053000
4,0857,016000
5,9998,999998
1,9998,999998
2,9999,999998
4,0235,010400
4,9998,999998
4,0600,999998
4,9998,999998
4,0641,009000
2,0193,027400
4,9998,999998
4,1155,999998
2,9999,023976
4,9998,999998
3,0235,010266
2,0195,999999
3,0450,999998
1,0220,003488
2,9998,999998
2,0307,009500
3,0275,001632
1,0298,039000
2,0493,056964
2,9999,072200
2,9999,999998
2,0725,999998
2,9999,059472
2,9999,032300
2,9999,044980
2,0250,005000
2,9999,046600
2,0400,021000
2,9999,024700
2,0878,028000
3,0500,033800
2,0620,010000
3,0325,011744
2,9999,041000
3,0430,999998
2,0447,009600
3,0756,026000
2,0475,014984
3,0565,020340
2,0660,005500
3,0496,025000
4,0600,028000
2,0413,005982
3,0520,049000
4,9999,045000
2,0260,022000
3,0598,060000
4,9999,041300
2,0405,005268
3,0415,018266
4,9999,009000
4,9999,067200
2,0545,999998
3,9998,999998
2,9999,045000
3,0137,003288
4,9999,009700
2,0424,006156
3,0437,009780
4,0788,020000
2,0453,038000
3,0405,004200
3,9999,041000
2,9999,999998
2,0580,028800
3,9999,999998
4,9999,087000
2,0563,004800
4,9999,007000
2,0433,018000
3,0336,007920
4,9999,999998
4,0527,006816
2,0852,078000
3,0355,004410
3,9998,999998
4,0850,047000
2,0431,050000
3,0255,004600
3,0499,005904
4,9999,084000
2,9999,022000
2,9999,034400
3,0375,017614
4,0463,072000
2,0392,043000
2,0318,021000
4,9999,062400
3,0437,999998
4,9999,025000
2,9999,004300
2,0115,005900
3,0384,005904
4,0424,007440
4,9999,054000
4,9999,074000
2,9999,071000
3,0500,011450
4,9999,075000
2,0123,006156
4,9999,065000
2,0648,015568
2,0850,090000
3,1250,999998
4,9999,999998
2,9999,005400
3,0368,043680
2,9999,040000
3,1360,045000
4,9999,999998
3,1500,100001
4,9999,999998
4,9999,999998
2,0559,058070
3,0239,005400
3,0398,022000
2,9998,999998
3,0480,078000
4,9999,064538
2,0209,008544
3,9999,040000
4,0730,026000
2,0550,031000
4,9999,009000
2,0309,006756
3,9999,110000
2,9999,019108
3,9999,070750
4,0390,029100
2,0437,038000
3,9999,204002
4,0650,014650
3,0848,999998
2,9999,009600
2,0482,005700
3,9999,012000
4,9999,039000
2,0644,030000
3,9999,089000
4,9999,999999
1,0619,040000
3,9999,032000
1,0396,999998
2,9999,028500
3,0475,036500
4,1131,999998
1,9999,008712
3,0765,024000
4,9999,096000
1,0380,026000
2,9999,007200
4,0530,020000
1,0800,999998
2,9999,999998
3,1188,070000
4,0425,018050
4,0390,012000
1,9999,039000
2,0439,041000
3,9998,999998
3,9998,999998
2,0655,044940
1,0400,035000
2,0436,017000
3,0272,011000
4,0860,053000
1,9999,012000
2,0654,014600
3,0438,999998
4,1310,067000
3,9998,999998
3,0790,999998
4,9999,999998
1,0650,999998
2,9998,999998
3,9999,008000
1,0162,999998
3,0795,999998
4,9999,019200
1,9999,008000
2,9998,999998
3,9999,002000
4,9999,999998
1,9999,036200
2,0577,032000
2,0657,017000
3,0600,009600
1,0365,010464
1,9998,999998
2,0276,005232
3,0920,111000
4,9998,999998
1,0350,030000
2,0331,009900
4,0792,004428
2,0626,012924
3,0704,060000
4,0575,999999
2,0457,007800
3,0861,107001
4,0999,018000
1,0462,002224
2,0344,019200
3,0800,100000
4,0832,195000
1,0800,049000
2,0384,020000
4,0652,051500
3,0589,056400
4,9999,999998
1,0850,037000
2,0458,026000
1,9999,042000
2,9999,008000
3,0497,030010
4,9999,087000
1,9999,071000
2,0323,018000
3,0584,030804
4,0444,034000
1,9999,010925
4,0565,059000
1,0935,032000
2,0395,051000
3,0862,999998
4,0441,999998
1,0447,036520
2,9998,999998
3,1100,043000
4,9999,010560
1,0170,006610
2,0415,009600
4,9999,057600
1,0470,999998
2,0485,025000
3,9999,059325
3,9999,027100
4,9999,069270
1,0870,999998
2,0553,999998
3,0638,025000
4,9999,092000
1,9999,044000
1,9999,008000
3,1225,100000
4,9999,000128
1,9999,050000
2,0475,008628
3,0266,007152
4,0585,016000
1,0559,005736
2,0525,999998
3,0815,045000
4,9999,999998
2,0797,019000
3,0254,013404
1,9998,003172
2,9999,047800
3,0400,022000
4,9999,082000
4,0700,011600
1,0535,044000
2,0567,009696
3,1200,040000
3,0119,002280
1,0496,004030
2,9998,999998
2,0475,013000
3,0952,035000
4,0453,021432
1,0367,019000
1,0197,003146
2,1100,003500
3,0229,004975
4,9999,999998
1,0335,999998
2,9999,999998
3,9998,999998
1,9998,999998
4,0404,039000
1,9998,999998
3,0376,025000
4,9999,022000
2,9999,999998
3,0495,025000
4,9998,999998
5,9998,999998
5,0728,016764
1,0445,018000
3,0255,030600
4,0355,015590
4,9998,999998
1,0617,023000
3,9998,999998
2,9999,999998
4,0650,035600
5,9999,005240
1,0465,020000
1,0360,999999
2,0310,011172
4,1060,006000
5,9999,999998
2,0465,012288
3,1100,035600
4,0600,999998
5,0740,050000
2,9999,999998
4,9999,008160
5,9999,082000
1,0282,008000
2,0750,999998
3,9999,045690
4,1096,999998
5,0700,999998
1,0156,003760
3,0332,033828
4,0196,016000
5,9999,059150
4,0500,024000
5,1120,075000
1,0452,008892
2,9999,013224
3,0451,999998
3,0279,012000
4,0279,008452
5,0470,017000
1,9998,003792
2,9999,042000
2,1100,085000
4,0333,007200
5,0156,999998
1,0207,008000
1,0406,011208
2,0662,031000
3,0540,999998
4,0765,999998
3,0975,999998
4,9998,999998
5,1025,090340
1,0140,008640
3,9999,100000
4,0383,006156
5,9998,999998
1,0138,006120
2,0474,053200
3,9999,032000
4,0609,034000
5,9999,124901
1,9998,999998
2,9998,999998
3,0529,031800
4,0625,040000
5,9999,130000
5,0762,039000
1,9999,025400
2,9999,003600
3,9999,999998
4,9999,043000
3,9999,150000
5,9999,039000
1,9998,999998
1,0270,999998
3,0477,008424
1,0377,006288
2,0288,026000
3,0190,041000
3,0450,007200
1,0250,003480
1,9998,999998
2,0457,051000
2,9999,999999
2,9999,999998
2,0857,070000
2,9999,999998
2,9999,055000
2,9999,039600
2,9999,121805
2,9999,031188
2,0434,035000
2,0565,019340
2,0549,999998
2,9999,032772
3,0173,999998
2,9999,016380
3,9998,999998
3,0273,013544
2,0140,999998
2,0211,024700
3,0430,046000
2,0344,006000
3,0251,010330
3,0300,004800
4,0286,002476
2,0400,008300
3,0486,032640
4,0300,999998
2,9999,999998
3,9999,052000
4,9999,064000
2,0389,026300
4,9999,999998
2,0725,025600
3,0893,040300
4,9998,999998
4,9998,999998
2,0315,000940
3,0500,034000
2,0395,004800
2,9998,999998
3,1200,061000
4,9999,999998
2,9999,999998
3,0432,006300
4,0497,034000
4,9998,999998
2,9999,024000
3,0820,999998
4,9999,045000
2,9999,999998
2,9999,010679
3,0597,999998
2,0638,065700
3,0275,999998
2,1033,048000
3,0392,005316
2,0584,022800
3,9998,999998
4,0600,053000
2,9998,999998
3,0580,040000
4,9998,999998
2,9999,035600
3,0350,999998
4,9999,012600
3,9998,999998
4,9999,999998
2,9999,083000
3,0670,008500
2,0137,001740
3,0300,004340
4,9999,999998
2,0448,032000
4,9999,999998
2,9999,010700
3,0474,006000
2,9999,014000
3,9998,999998
4,0418,015000
2,9998,999998
3,0346,012000
2,9998,999998
3,0489,028700
3,1426,999998
4,9999,999998
2,0236,033400
2,0500,999998
3,9998,999998
4,9999,006000
3,2000,999998
4,9999,056000
4,0657,015170
2,9999,014600
4,0525,999998
2,9999,999998
3,0241,016976
4,9998,999998
4,9999,071000
2,0480,020300
3,9998,999998
4,9999,057025
4,0550,999998
2,0377,004330
3,2200,115001
4,0234,008000
2,0670,999999
3,0605,027000
4,9999,017994
2,9999,046800
3,9998,999998
4,9999,008000
2,0699,024487
4,0669,050000
2,9999,999998
4,9999,026420
3,9999,999998
4,0387,035000
2,0718,004500
3,0779,072000
2,0640,010000
2,0546,022340
3,9999,019000
1,0132,009600
1,0425,050000
2,0605,045000
3,9999,100000
4,9998,999998
1,0595,058000
2,9999,038000
3,0140,009524
1,0550,999998
2,0690,999998
3,0560,010800
4,9999,999998
1,0410,005760
2,9999,031500
3,0312,048900
4,0675,021000
1,9999,066150
3,0539,999998
1,0700,038000
2,0340,015000
3,1005,017600
4,9999,999998
1,0417,020000
2,0612,063700
3,0132,005892
2,0414,011400
3,0450,999998
4,0865,021700
1,0575,046000
1,0320,011972
2,0697,005000
3,9999,999998
4,0770,072000
1,9999,027000
2,0326,026800
3,0178,006596
4,0945,014000
1,0775,999999
2,9999,025000
1,0215,019200
2,0498,008000
3,0270,022000
4,9999,007600
1,0274,999998
3,9999,999998
1,0545,000588
2,0478,005700
3,9998,999998
4,9999,999998
2,0480,006427
3,9999,045800
3,0242,012000
4,9999,031500
1,0508,010000
2,0833,051655
4,0412,033716
1,9999,012425
1,9999,999998
2,0580,030000
3,9999,125001
4,0525,075000
1,9999,999998
2,0410,033000
3,0575,052000
1,0134,005592
2,0650,038000
3,0718,999998
4,0455,016000
1,0459,022000
2,9999,021600
3,0465,006000
4,0705,999998
2,0552,015000
3,0780,040028
4,9999,999998
4,0975,999998
1,0142,005676
2,9999,048000
3,0753,030100
3,0858,045883
4,9999,063654
1,9998,999998
1,0324,026000
2,1023,055700
3,2200,084000
4,0367,013540
1,9998,999998
2,0147,027000
4,9999,019300
2,0774,049000
3,1250,059700
4,9999,018000
1,0321,052500
2,1455,070000
4,0603,072000
2,0178,006840
3,9999,999998
4,9999,108800
1,0863,018056
2,0917,038000
3,9999,070000
4,0410,030400
4,0650,030600
1,0530,028050
3,9999,120000
3,9999,037200
4,0795,074166
1,9999,999998
1,9999,066200
2,0129,005200
3,0600,999998
4,0460,059300
1,9999,045000
2,0242,007944
4,0507,044000
1,0550,030600
2,9999,999998
3,0145,018500
4,0644,026000
1,0497,074600
2,0920,043000
3,0780,030000
4,0825,028700
1,0393,034600
2,9999,033200
3,9999,101000
4,0640,013000
1,0236,013000
2,9999,088000
3,1440,032000
4,9999,036000
2,0445,999998
3,0855,034200
3,0391,999998
4,0438,008400
2,0533,057720
2,0468,006912
4,0470,003640
1,0133,006180
1,0111,999998
2,0159,007530
4,0610,006000
1,9999,999998
2,0455,006132
3,1200,032000
4,0498,035000
1,9999,009900
2,0135,006240
3,1500,007800
4,9999,042150
5,9999,030000
1,0579,999998
2,0763,999998
3,9998,999998
4,9999,025000
5,9999,999998
1,0417,004300
2,0580,020000
3,0219,015004
4,9999,999998
5,9999,094000
5,9999,999998
4,9998,999998
3,0222,019000
4,9998,999998
5,9999,116260
1,0134,005700
2,9999,999998
3,0746,002400
5,9999,999998
1,0305,005304
2,0486,044300
3,9999,030000
5,9998,999998
1,0445,999998
2,9999,011000
3,0363,016000
5,0550,060000
2,0272,022204
3,0195,999998
4,0480,999998
5,9999,156001
1,0510,005512
2,0660,035000
3,0570,999998
4,0185,999998
5,9999,079000
5,9999,011092
1,0387,008112
2,0924,040300
3,0595,036000
4,9998,999998
4,0750,999999
5,9999,013560
1,0200,007200
2,9999,151000
3,1313,088500
3,0737,060100
4,0121,004800
1,0440,004824
2,0626,046864
2,0186,007840
3,0877,999998
4,0613,016000
5,9998,999998
1,9999,063000
1,0308,022000
2,0346,020000
3,1125,055000
4,0735,077000
5,0530,999998
1,0460,999998
2,0430,021500
3,9999,074500
4,0630,028000
5,0750,045800
1,0132,005916
2,0675,015000
3,0233,005040
4,9998,999998
5,9999,013400
1,0310,004488
2,0415,005100
4,9999,007100
5,9999,009900
1,0341,008450
2,0280,999998
3,9999,095000
4,1000,028000
5,9999,999998
4,9999,999998
5,9999,033000
1,9999,999999
2,9999,085000
1,9998,020020
3,0466,025000
2,0420,999998
3,0127,008400
1,0565,999998
1,0497,039155
2,0138,005304
2,0540,020400
2,9999,019040
2,0770,003600
2,0640,024000
2,0515,999999
2,0528,999998
2,9999,036700
2,9999,-10000
2,9999,999998
2,0347,026072
2,0588,024000
2,9999,012800
2,9999,018912
2,0554,022100
2,0230,999999
3,0442,017000
3,0400,999998
2,0150,002244
2,0508,009000
2,0300,999998
3,0530,054200
2,9999,030000
3,1280,078000
4,9999,073800
2,9998,004000
3,0771,013000
4,0640,999998
2,0403,999998
3,0555,999998
4,0600,040040
2,0595,999998
4,9999,060100
2,0300,999998
3,0331,013000
4,0745,041100
3,0547,025800
4,0953,070000
2,0596,040500
3,0147,008700
4,9998,999998
2,9999,999998
3,0285,022000
2,0250,999998
3,0237,999998
4,9999,050000
4,9999,055000
2,0330,006006
2,9999,030000
3,9998,006500
4,9999,999998
2,0567,000288
3,0176,004186
4,9999,999998
2,0524,028500
3,0525,025600
4,9998,004000
2,0736,064084
3,0348,037000
4,0468,039000
2,0474,999998
4,0257,001100
2,0925,069000
3,0537,999998
4,0640,022000
2,9999,083500
3,0132,005916
4,9999,005940
4,9999,030000
2,9999,060320
3,0545,060000
3,0404,003468
4,9998,033000
2,0137,005100
3,0274,014688
4,9999,053200
2,0684,999999
3,0434,009797
2,0114,006000
3,0930,032000
4,0451,033000
2,9999,999998
3,0600,999998
4,0745,999998
2,1000,002200
3,0850,999999
4,9999,035000
2,0635,073000
4,9999,014100
4,9999,055400
2,0357,018800
3,0360,035000
4,9999,999998
2,0340,999998
3,1450,999998
4,9999,014600
3,1250,999998
4,9999,032304
2,0390,003700
3,0480,042500
4,9999,064000
2,9998,007200
3,0531,077300
4,0509,037000
4,9999,999998
2,0450,027000
3,9999,039000
4,0640,006000
2,0523,030000
3,0717,068944
4,0687,018000
4,0728,033000
2,0850,006000
2,9999,007524
3,0430,006000
4,9999,022000
2,0540,045000
3,9998,999998
4,0950,009040
2,0718,040700
3,0450,999998
4,9999,999998
2,9999,013908
3,1250,069200
4,9999,036900
2,0450,008400
3,9999,100101
4,0609,011000
2,0923,028000
3,1016,075000
4,9999,025800
4,9999,049000
2,0180,007400
3,1587,121000
1,0530,069000
2,9999,008400
2,9999,021600
3,9999,132151
4,0642,999998
1,0615,003732
1,0800,043000
2,0545,011880
4,9999,021000
1,0650,027000
2,0215,006000
3,0589,023000
1,0555,020000
2,0511,005220
3,0551,038212
4,9998,999998
1,0575,043000
2,0975,040000
3,0710,046000
4,0199,006000
1,9998,007716
2,0468,009000
3,0870,025000
4,0675,020000
1,0595,050100
2,0553,026824
4,9999,999998
3,0138,006410
1,9998,999998
2,0542,033500
2,0731,044600
3,0325,030000
4,9999,090000
1,0143,006840
1,9999,999998
2,9998,999998
3,0573,022100
4,9999,036000
1,0240,007068
2,0878,089100
4,9999,097000
1,9998,021400
2,0329,999998
3,1400,999998
4,9999,027700
1,0400,007480
2,0297,012920
3,9998,999998
1,0650,035000
2,9998,999998
4,9999,005000
1,9999,999998
2,9999,100000
3,9999,031000
4,9999,030000
4,9999,999998
1,0860,025000
2,0327,081855
3,0742,150000
3,9999,035000
1,9999,999998
2,9999,115200
1,9999,064000
2,0655,999998
3,0740,027000
4,0497,058000
1,9999,080000
2,9999,999998
3,0778,999998
4,0860,999998
1,0495,028688
2,9999,039000
3,0540,017400
4,0438,047000
1,0215,004224
2,0550,021000
3,1021,016564
4,9999,091000
1,0516,013000
2,0545,027000
3,9998,999998
4,0755,999998
1,9998,005904
3,1145,090000
4,9999,006440
4,0347,034146
1,9999,999998
2,9998,999998
3,0644,015848
4,0448,007488
1,9999,016848
1,9998,999998
3,9998,999998
4,0440,016800
1,9999,071100
2,1261,073500
3,0850,999998
4,9999,007200
2,0538,025688
3,1182,055000
4,0360,006120
1,0396,005100
2,0845,055000
3,9998,999998
4,9998,999998
1,9999,000500
2,9999,999998
3,9999,999998
4,9999,068002
1,9999,033000
2,0498,050000
3,0500,073000
2,0137,003000
3,0367,016200
4,9999,999998
1,0960,999998
1,9999,170001
2,9998,999998
3,0850,999998
1,0500,080000
2,0450,999998
4,0360,009500
2,9998,999998
3,0515,051000
4,0750,028800
1,9998,999998
2,9999,999998
3,9999,999998
4,9999,030000
2,0099,009736
1,0245,020000
3,0250,999998
4,0510,999998
2,0365,004800
3,9999,016719
4,0638,999998
1,0397,999998
2,0518,999998
2,0672,010000
3,9999,999998
4,1080,081000
1,0131,006400
2,9999,999998
4,0718,038500
1,0176,005916
2,0306,009544
3,0193,999998
4,9999,028000
5,9999,999998
1,0422,022000
2,0125,003780
3,0191,999998
5,9999,065850
1,0550,999998
3,0200,008340
4,9999,999998
5,9999,013080
1,0455,999998
3,0215,006000
5,9999,999998
4,9998,999998
5,0552,050000
1,0366,009102
3,9999,100000
3,0145,006175
5,9999,999998
1,0585,007968
2,0127,999999
2,0283,010507
3,0519,010500
4,0418,006061
5,0500,021500
1,0196,004082
2,0400,009010
3,0205,999998
4,9999,045000
5,9999,025320
1,9999,006096
3,9999,052650
4,0711,024000
5,9999,999998
1,0550,027000
2,9999,012000
3,0135,007750
4,9998,999998
5,9999,999998
1,0077,005916
2,0908,043000
4,0157,007000
5,9999,050000
5,9999,102876
1,9998,999998
2,0441,042000
4,0219,025000
4,9999,033410
5,0247,005400
1,9998,999998
2,9999,999998
3,0490,012400
3,0836,035000
4,0350,999998
5,0320,016719
1,0570,021000
2,0344,009084
1,0341,010745
2,0610,012000
3,0391,999998
5,9998,999998
1,0173,004264
2,9999,999998
3,1250,037000
4,9999,006000
5,9999,032000
1,0135,006000
2,9999,030000
3,9999,025500
4,9998,999998
3,1000,035000
4,9998,999998
5,0810,040500
1,0383,005616
2,0505,026400
3,9999,999998
4,0257,008076
5,9998,999998
5,9999,078000
1,0480,003024
2,9999,026800
1,0285,008700
3,0415,005568
1,0292,002416
2,9998,999998
3,0311,999998
3,0125,003180
4,9999,024500
5,1470,999998
1,0497,999998
2,0200,008400
2,9999,008724
2,0520,006000
2,9999,032000
2,9999,071450
2,9999,011700
2,1082,032340
2,9999,999998
2,9999,074600
2,0252,004800
2,0467,004800
2,0516,015600
2,9999,999998
2,9999,999998
3,0390,999998
2,9999,042000
3,0632,022500
2,9999,026300
3,9998,999998
2,0137,009256
3,0800,014312
3,0462,008800
2,0133,006084
2,0403,999999
3,0521,011800
4,0153,999998
2,0442,002100
3,0432,019000
2,9999,008000
3,9998,999998
4,0320,018000
2,0148,006000
3,0403,999998
2,1054,999998
2,0423,999998
3,0184,014000
4,9999,032000
4,9999,999998
2,0406,999999
2,9999,003000
3,0625,025000
4,1010,065040
2,0891,030000
4,9999,011530
2,0655,018600
3,0300,003600
4,9999,089300
2,9999,060000
4,9999,043000
4,9999,021500
2,0510,009000
2,0486,026000
3,0424,040000
2,0390,006528
3,9998,999998
4,0669,013000
4,9999,062000
2,0539,011928
3,0436,002760
4,0640,040000
2,0715,999998
3,9998,999998
4,9999,026400
2,9999,999998
4,9999,018600
3,0138,004420
4,9999,054000
2,0461,047500
3,0541,031850
4,0715,022000
2,0226,009500
2,0450,006000
3,0414,006924
2,0137,006000
3,0525,028000
2,9999,011000
4,1100,076500
2,9999,999998
3,1500,100000
4,9999,022500
2,0600,999999
3,1356,999998
2,0615,040000
3,0755,036500
4,9999,999998
4,9999,053000
2,0604,005664
3,9998,999998
4,9999,058000
2,9999,104600
2,9999,007200
3,0890,009600
4,9998,999998
2,0230,999998
3,1490,065000
2,9999,011100
3,0194,011940
4,9999,999998
3,0470,034000
2,9998,999998
3,1500,999998
4,0620,027000
2,9999,005748
3,0545,999998
4,0682,136001
2,0760,045200
3,9999,000030
4,0900,999998
3,9999,150260
2,0444,010000
3,9999,156501
4,0300,011077
2,0360,999998
4,9999,051000
2,0540,003600
3,9999,050000
4,9999,011552
2,0490,005904
3,1030,100000
4,0845,999998
2,9999,040000
3,9999,124720
4,0430,004300
2,0472,011700
3,9999,152000
4,0550,082000
4,9998,999998
1,0531,042000
3,9999,999998
3,1066,066100
1,9999,032000
2,0466,013000
2,0817,001300
3,2200,999998
4,0300,002880
1,0642,040000
1,0498,999998
2,0480,008400
3,9999,003200
4,9999,046000
1,0890,010600
2,9999,040800
3,0892,033700
4,9999,116200
1,0995,041000
3,0102,999998
4,0420,999998
2,0500,999998
3,9998,999998
4,9998,999998
1,0120,002880
2,0389,027000
3,0333,007200
4,0750,042800
4,0600,999998
1,0405,040000
2,0422,011268
3,9998,999998
4,0543,031800
1,0266,044000
2,0339,027300
2,0900,058000
3,1725,076000
4,0374,999998
1,9999,045000
1,0475,012000
2,0481,018000
3,0438,050300
4,9999,056000
1,9999,999998
3,9998,999998
4,9999,145001
1,9999,999998
2,0323,016000
4,9999,063500
1,0734,034000
2,0496,007464
3,9999,999998
1,0600,014484
2,0975,050000
3,9999,050200
4,9999,054460
1,9999,999998
2,0462,006912
3,9999,106001
4,9999,030500
4,0690,999998
1,9999,046800
2,0568,036000
3,9999,035000
1,9999,052000
1,9999,146200
2,0625,005600
3,0502,008884
4,9998,999998
1,9998,999998
2,0580,060000
3,0200,010200
4,1145,031000
1,0260,023000
3,0642,055000
1,0446,999998
2,0831,999998
3,9998,999998
4,9999,033000
1,0395,009426
2,9999,999998
3,0455,017000
4,1171,055900
1,9998,999998
2,0995,089410
3,9999,104000
3,1050,047000
4,0320,032150
1,0725,035000
2,9998,999998
2,0735,020500
3,0800,081000
4,0513,999998
1,9999,075000
1,0231,085000
2,0283,010912
3,9999,065000
4,9999,037000
1,0360,999998
2,0391,999998
3,0967,014634
4,0354,044710
1,0514,019200
4,0642,020000
1,0541,024000
2,0526,011700
3,0419,035000
4,9999,021300
1,0564,030000
2,9999,072800
3,9999,058100
4,0700,999998
1,1090,062300
2,0600,999998
4,9999,999998
3,0666,999998
4,9999,999998
1,9999,100000
2,0250,003200
2,0371,010692
3,0325,999998
4,0556,016000
1,0366,010800
1,0462,019200
2,9999,025000
3,0442,057000
4,0560,046000
1,0496,003000
2,0506,999998
3,9999,042764
4,0461,006400
2,0800,999998
3,0224,006072
4,9999,054000
1,0615,021000
2,0373,022707
3,0221,999998
1,0549,015000
2,0475,006060
4,0679,050000
1,0860,050000
4,0400,024000
4,0341,015696
2,0147,006144
3,0972,024000
3,9999,100000
4,0658,040000
1,0906,033680
2,9999,009396
1,0351,014520
2,0294,021000
4,0595,040000
1,0530,004810
2,0200,002440
3,0137,006144
4,9999,999998
5,0852,079000
1,9998,999998
2,0600,999998
3,0539,083000
2,0229,999998
3,0316,007740
4,0495,999998
5,9998,018000
1,0376,028000
2,0410,005544
4,0338,014800
5,9999,142000
5,9999,050000
1,0340,015000
2,0837,037000
3,0480,006000
4,0685,060400
4,9998,999998
5,9999,044000
1,0481,030000
2,9999,014500
3,0694,043000
3,9999,075000
4,0575,999998
5,0502,999998
1,0214,020551
2,9998,010800
2,0146,006132
3,0035,006000
4,0450,999998
5,9999,048000
1,0560,999998
1,0530,057000
2,0545,018000
4,0900,999998
5,9999,999998
1,0316,003924
3,1005,999998
4,1091,059800
5,9999,072400
1,0475,013020
2,0173,010320
3,0560,022000
4,0153,005600
5,9999,999998
1,0500,023784
2,9999,108600
3,2040,010000
4,0409,040000
5,9999,101051
5,9999,999998
1,0388,035000
2,9999,050000
3,0532,012000
4,0590,040000
4,1215,127000
5,0734,036000
1,0270,008232
2,0400,007160
3,9998,999998
3,0540,999998
4,0853,037500
5,9999,084516
1,0138,006156
1,9998,999998
2,0446,003252
3,1445,040000
4,0239,005200
5,9999,022378
2,0332,029000
3,0608,012444
4,9999,999998
5,9999,003600
1,0388,001200
3,1803,999998
4,0435,005220
5,1000,999998
1,0290,010218
2,0238,012000
3,9999,034800
4,9999,999998
5,9998,999998
2,0634,020000
4,9999,999998
3,9999,001050
1,0338,001540
1,0322,009500
2,9998,999998
3,0136,999999
1,0194,046000
2,0320,029600
3,9998,999998
2,0193,999998
2,9999,040084
2,0675,046250
2,0600,044000
2,9999,999998
2,9999,006620
2,9999,210001
2,9999,999998
2,9999,064172
2,0346,030950
2,0703,030706
2,0610,999998
2,0463,068000
2,0870,037000
3,9998,999998
3,0534,999998
2,0370,026000
3,9998,999998
3,9998,999998
3,0542,030000
4,0454,017112
2,0307,017000
2,0624,999998
3,9998,011712
4,0520,004800
2,0425,007476
3,0208,011200
4,9999,999998
2,0502,022760
4,9999,043000
2,0670,030000
3,0345,999998
2,0716,999998
3,0138,999998
4,9999,038520
2,1700,038000
3,0137,005600
4,9999,055320
2,9999,999998
4,9999,999998
2,0371,005772
3,0850,050000
4,9999,999998
2,0809,035000
3,9998,999998
4,9999,073000
2,9999,055500
3,9999,028000
2,0717,015000
3,0443,024600
4,9999,005200
2,0507,012000
2,0533,031750
4,9998,999998
2,0530,046000
3,0128,005448
4,0117,001524
2,9998,999998
3,0312,039000
4,0590,017424
2,0662,070000
2,0528,040000
2,9999,999998
3,0315,007254
4,9999,032000
2,0137,003744
3,1434,009100
4,9999,043000
4,0475,999998
2,0505,999998
3,9999,999998
4,9999,999998
2,0389,999998
3,0671,017500
2,9999,010000
3,0319,003500
4,9998,043000
2,0146,001788
4,9999,058000
2,9999,999998
3,1195,093000
4,9999,029000
2,0462,017000
3,0700,029000
4,9999,085000
2,0602,010000
3,0827,999998
4,9999,030000
4,9999,999998
3,0195,010500
4,0230,007200
2,9999,057000
2,0335,999998
3,9999,064000
2,9999,999998
3,0600,999998
4,0350,028000
2,0469,012200
3,0635,999998
2,9998,999998
3,9998,999998
4,9999,042800
2,0658,018000
4,9998,999998
2,0690,047500
3,9998,999998
4,9999,048000
2,9999,054300
3,1140,999998
4,9999,044000
2,0560,999998
3,0985,080000
4,9999,010580
2,0383,026480
3,9999,999998
2,0605,999998
3,9999,015500
4,9999,060000
2,0650,999998
4,0568,055000
2,0731,025000
4,0342,999998
2,0535,020000
3,9999,999998
4,0460,032000
1,9998,999998
2,0925,035000
3,9998,999998
3,0421,022000
4,9999,040000
1,0344,018588
2,0780,035000
1,9999,999998
2,0705,018000
3,9998,999998
4,9999,000200
1,0565,002880
2,0300,011600
4,9999,999998
1,0570,030000
2,0845,052000
4,0410,039000
1,0770,016200
3,0160,003600
1,0094,003600
2,0385,008608
3,0663,004500
4,1320,999999
1,0269,021400
2,0088,005868
3,9999,100000
4,0450,057000
4,9999,058000
1,0549,008400
2,0515,046100
